4.556	-4.12	1.78	0.61	1.578	190.274	
4.576	-4.124	1.758	0.592	1.625	191.632	
4.596	-4.129	1.736	0.574	1.67	193.077	
4.616	-4.134	1.714	0.556	1.713	194.606	
4.636	-4.14	1.692	0.541	1.756	196.216	
4.656	-4.147	1.67	0.526	1.796	197.903	
4.676	-4.154	1.648	0.515	1.836	199.661	
4.696	-4.163	1.626	0.506	1.874	201.485	
4.716	-4.172	1.604	0.5	1.911	203.37	
4.736	-4.182	1.582	0.499	1.947	205.309	
4.756	-4.193	1.56	0.501	1.981	207.295	
4.776	-4.205	1.538	0.508	2.015	209.321	
4.796	-4.218	1.516	0.519	2.047	211.378	
4.816	-4.231	1.494	0.535	2.078	213.46	
4.836	-4.246	1.472	0.557	2.109	215.557	
4.856	-4.262	1.451	0.583	2.138	217.662	
4.876	-4.28	1.429	0.614	2.166	219.768	
4.896	-4.298	1.408	0.65	2.193	221.864	
4.916	-4.318	1.387	0.69	2.22	223.946	
4.936	-4.338	1.366	0.735	2.245	226.005	
4.956	-4.36	1.345	0.783	2.27	228.035	
4.976	-4.384	1.325	0.835	2.294	230.029	
4.996	-4.408	1.305	0.889	2.317	231.984	
5.016	-4.434	1.286	0.946	2.34	233.895	
5.036	-4.461	1.267	1.004	2.361	235.757	
5.056	-4.49	1.248	1.063	2.382	237.569	
5.076	-4.52	1.23	1.123	2.402	239.328	
5.096	-4.55	1.212	1.182	2.422	241.033	
5.116	-4.583	1.195	1.241	2.441	242.684	
5.136	-4.616	1.178	1.299	2.459	244.28	
5.156	-4.65	1.162	1.355	2.475	245.823	
5.176	-4.686	1.147	1.409	2.49	247.313	
5.196	-4.722	1.132	1.461	2.505	248.751	
5.216	-4.76	1.118	1.512	2.521	250.141	
5.236	-4.798	1.105	1.56	2.537	251.485	
5.256	-4.837	1.092	1.606	2.552	252.786	
5.276	-4.877	1.08	1.65	2.567	254.047	
5.296	-4.918	1.069	1.691	2.581	255.269	
